song_name,song_id,artist,track_preview,track_img
AMBRÉ'S INTERLUDE,3WwvdFw13kO3JF26XCKsGz,DESTIN CONRAD,https://p.scdn.co/mp3-preview/8b09ca9de3243925b08b6ce12f2e505b0c791478?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e020e2858396927a345c0ce9875
Let's Stay Together,6XDUo0NxngjMz8D14AlwpO,Lyfe Jennings,https://p.scdn.co/mp3-preview/a614a6dc4f1bdd4d8b040b7c0d0f51157dae60dc?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e020d3865aaf3ca6b7f550cabdd
"While My Guitar Gently Weeps (Live from Madison Square Garden, New York, U.S.A, 1971 / 2009 Remaster)",52ksVOpMCbimktgmI59GSq,George Harrison,https://p.scdn.co/mp3-preview/0f324a1995d9efb25b970196a653cd424960946c?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e023f42a91d0db1ea64bde01189
"Left Hand (feat. The Underachievers, Kirk Knight, Nyck Caution & CJ Fly)",0q3C21uLnMbPVBlO0vaPhi,Beast Coast,https://p.scdn.co/mp3-preview/3eb333ea3e88da7579269c26c95aa093c0aca4fd?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e028f14916deb5ec438bd130144
Wicked,3B4u3uZGm7PCfhc18oTi1J,Seori,https://p.scdn.co/mp3-preview/13360e75b771f84f00b2c885c41895a0099adcaa?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e0208cdd336f3888e35e7711a09
Get a Little Closer,7B1GW9WZj5oTCCZ0X2SAbv,Pretty Ricky,https://p.scdn.co/mp3-preview/2abc98e6972e01393f230fd994ab16f3bea5eb5f?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e02b3846106140d15e28b6f0611
PERSIAN RUGS,2SWbnWSe1onmbllRAU46uo,PARTYNEXTDOOR,https://p.scdn.co/mp3-preview/36f6de8f29c91c4c2a21031d5ca13ec8c42c5e73?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e0215054d6a444288d6d0c03e91
Headaches,4MNu1bSmyV3S4Y2MJMGrrP,Raveena,https://p.scdn.co/mp3-preview/2354c976ac78d7f07c42f2f4785f3a19caa6fdb7?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e020d3ecc54778a17c0aedc0898
Faces,5sxPW1cDDT8O75GMYtQ4lQ,June Marieezy,https://p.scdn.co/mp3-preview/a1ed1acdab8336ceac48f93b394b7d0acd6096e5?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e0270630c18965fda14b48c16fe
N Side,12ILYlOEfWL8ei0BEgFJn0,Steve Lacy,https://p.scdn.co/mp3-preview/24a0f003a4ab59b23fa96799068a5b1b03e00a06?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e02962ff78ff496c98e5fed40d8
Pull Up (Remix) [feat. Mick Jenkins],18MXCyUdrs0LFmEcuneOPL,Bathe,https://p.scdn.co/mp3-preview/fffa5e7335bb490d7dffff626ba454b9389692ff?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e02c6a2df9b5ff514aac4b448d9
Satellite,0rzaRSujxA0bKyjJl6vHYq,Harry Styles,https://p.scdn.co/mp3-preview/cff61b71737a5d6389666dde5d14a2d76e04fe7b?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e022e8ed79e177ff6011076f5f0
Why R U Back?,18ImV4wUz2o4CM6jy8NJYm,Sylo,https://p.scdn.co/mp3-preview/3ecadfb2f7c813a84768a669a4ac9d8c9a73cc1f?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e0252844f6995dcef8ee0ffe33c
Rain (from The Suicide Squad),6gi7qsHSH2JWZsTRHndxqm,grandson,https://p.scdn.co/mp3-preview/fafc95bad12200ed13729b355c2ddb79133b44a0?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e02d2b7b9661b9fa8feb3aa9ee1
Satisfaction - Hardwell & Maddix Remix,0l6fM0B3KDdGRj7R8vo4hK,David Guetta,https://p.scdn.co/mp3-preview/ddc3af927e605e5d743503d822c7af9c73028be5?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e02459ed3e95476ad1638cd8cfa
Faith (with Dolly Parton) [feat. Mr. Probz],6o6STE55cbhH4BuM2EJRL9,Galantis,https://p.scdn.co/mp3-preview/d1e330339b74cc887efdf897238bf31a47b02f6a?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e027c83f0888b2f25f3f104b4d0
Fantasy,20YOJ81BuTLbLcBCYnFmQ1,Alina Baraz,https://p.scdn.co/mp3-preview/3e5d1584b422b520ccc2ddfab0baa1660e50864a?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e02007a21eab15e5d04d5b12ef0
虎山行,0VguIKkIUQOxnw26gD3Eix,GAI周延,https://p.scdn.co/mp3-preview/a001d9ee96a032dc5896689b0a5cd4c42d3c7f71?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e025f9787137cd423d0e375a534
Life Is Good (feat. Drake),1K5KBOgreBi5fkEHvg5ap3,Future,https://p.scdn.co/mp3-preview/554606d4fbc4afd5b835c130397f6ac86ba3cee9?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e02935d8d5369bc55e74a39303e
今晚有空嗎?,2CGLvUhV8qlKt7J5wxDkdL,Jerry Li,https://p.scdn.co/mp3-preview/2bffbd1705de93b65fd231c8a3ab9c7d9523f451?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e020d2cba28fcf971fe72afdbdb
hold me down (feat. Jimetta Rose & Voices of Creation),5s7TTyBpzJL1de6l08g4yR,Noname,https://p.scdn.co/mp3-preview/3684f301ca9013d1a5f9bfabcd3771edbf55fd60?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e026e2a480f32d1825bbd89fc07
SUGAR DIVE,7hgkvMmN4vRmOIKYJ5WAjd,Wesley Joseph,https://p.scdn.co/mp3-preview/9c2b070380f5d4e66576db3ba0b4cf977a7acb2c?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e020a022a865e75e30c4b77fe8e
Queen In Me,5v4aueDAhiv6HAB2gXTW33,Julianne,https://p.scdn.co/mp3-preview/11f24ec8d5aeb844e6cfa2a8a4f407222b2de0ce?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e0294d63b815797dc9ed64a5360
Claymore (feat. Smino),051zam2WDIKOLdu4XYpCaA,Isaiah Rashad,https://p.scdn.co/mp3-preview/eeea852b2427cecae9e1aaf2b3bc6dff44d559e2?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e02ac895ae149e004dcbb6367be
Slow Wine Bass Line (feat. Teddy Riley),31CChSC1Sz3IG6dLjSpiM4,Lloyd,https://p.scdn.co/mp3-preview/3a8d66f46354dde6577eaadadf160e5c08935905?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e02c3dc4c3262d3248876f73e3d
Essence (feat. Justin Bieber & Tems),1MZtr7IH5qtjIkqrXj8WOJ,Wizkid,https://p.scdn.co/mp3-preview/c51ded4373a692659b16553f5c1d76866e3204c2?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e0279ab73f6bfebec7c0e85f922
UGH UGH,2eruQnjO91iZFeneO7gh1y,KAYTRAMINÉ,https://p.scdn.co/mp3-preview/801c79dabd83cf0a1a247492dd08a1e46a803bca?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e02d62081338362c43d9b2451ed
Need You Close - Extended Mix,4FaJmhm70MvB5LJD3LXmrI,Callum George,https://p.scdn.co/mp3-preview/88470afb75c51b994412ce92a98e111e210c7415?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e021dae0293eabe41a9a8969000
Stellar,5uZYeDOIPP8fcKcngS3nzJ,Jamila Woods,https://p.scdn.co/mp3-preview/aef70857dacf82b23cf5e94f85f7aaaec334e5b0?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e02ff5b1079cd01d9d3984253f1
Sere,35056uy2b4M1qJ3Z1ed3sf,SPINALL,https://p.scdn.co/mp3-preview/562286066a02d43c07a67f35de355c446cfea960?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e02b799a168b278d84f0d7d968b
See How This Thing Goes,4IoaRY01PrwcP0af9vWGfo,Rory,https://p.scdn.co/mp3-preview/f67cc9e205984abea8b40c690269b99d1d4e1193?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e02f0c7a78552809887bb81254c
PURPLE TUESDAY,1YXcUJaV1uIeXGkKQW5RNS,Rejjie Snow,https://p.scdn.co/mp3-preview/54dc27089e2ce605e12f0b2b0b659a3288011989?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e025e199765dca18386b7aba4c5
Right Here,2KtS31kaWNHs12Q5B43Ixh,Chase Atlantic,https://p.scdn.co/mp3-preview/c39a0045f4a48650e22b37c9d38c6e107afe2996?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e02601eb33454f13f26db9084e4
Forgot How To Dream (feat. K.Flay),7aSyHHGumUsI2NE4aApEsu,Ekali,https://p.scdn.co/mp3-preview/d3d87a9d020208f36e391fce6b67abceb9b82565?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e02baa59e3d13a7afb5a9180338
Go Boy,5J8ojwDIVnf6ZPwT8f32sQ,ODIE,https://p.scdn.co/mp3-preview/efb4aeb2b51f10b3ea85551e1c2d44fdc6737a1e?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e0286f64c9fda73b74024fab847
Birds Dont Sing,21LkHnuxPxVrOZ5gCaG7aM,TV Girl,https://p.scdn.co/mp3-preview/ccab5b3c1897b03ce1c52ccfff946f26c1fe7d18?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e02e1bc1af856b42dd7fdba9f84
Mathematics,2ASkGWoof5wKyNfzS8uu4z,Pivot Gang,https://p.scdn.co/mp3-preview/269e5a78d72fb7d63d947290dc4e8400f290302c?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e02fda3804879d43b0ea4a9daba
Drunk,2cUV93Y7FLGR42ycRRf0bL,Dijon,https://p.scdn.co/mp3-preview/e5ab062fb5f98f3a736e01c1979adfc30627b511?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e020bbafd3bf2eb6957bd029577
Roll Some Mo,1sQBPGypjSgEgJZvD8u8ty,Lucky Daye,https://p.scdn.co/mp3-preview/c1f335525abbb784fac681c01992200030c1ff5a?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e02fe1c22315738dd6e313e400f
Cocaine,0rUKfOPSb7TeJ03mdLy0Pt,Pink Sweat$,https://p.scdn.co/mp3-preview/621514c16215adee74b38475ed47704019f841a0?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e02e94370c83320486d73aa7cc8
Think Fast (feat. Weezer),4Z59a9hIn8EMsni3OiqGso,Dominic Fike,https://p.scdn.co/mp3-preview/5396c0ca0f450b38f9c282b8d71682a22c5d3020?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e020fb08616c78d44ceb4c8d061
Blanket,7D0LbItAj4QvrUrhig5SoQ,Kevin Abstract,https://p.scdn.co/mp3-preview/4de9106de36468b1f7d53894c30f8f5833015068?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e020050d9b8308def8de94e463d
Honeydew,53Di45oJJexe1bvUGa8V7d,Isaia Huron,https://p.scdn.co/mp3-preview/fa5e4b46bc616951b456513c95d452e0fb5687bd?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e02ce2eecece75399433e2c57ab
The Lazy Song,1ExfPZEiahqhLyajhybFeS,Bruno Mars,https://p.scdn.co/mp3-preview/8a6cd6679fc2a388b989a09b571194723d45cb71?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e02f6b55ca93bd33211227b502b
Definition of a Bad Girl (Interlude),7pCs7Zi5ya5NCwMPDC6Cuk,Total,https://p.scdn.co/mp3-preview/95cd9d2da2980186b1c2ed8fda1992e2ad431109?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e02ba5ac406bfcd7898027e98d4
Where We Go,4TCjLnH8ImQxWNpSWUtrTd,Jelani Aryeh,https://p.scdn.co/mp3-preview/1a86b5e445595c15c9088a3579ef4d7cf477d06f?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e02ac36b7ee532ae0ec2d2eabcb
Space,0mvKoOMnjfGtgTEUQAHWMs,AUDREY NUNA,https://p.scdn.co/mp3-preview/1bd9b2637781cc6c73506bfa54ef4d07049330fa?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e0268db4b081db9b8a63483e052
Mein Dein Papa,0jLSeolrFXlzTQQjAOAWli,MAJAN,https://p.scdn.co/mp3-preview/24f1ccb1aedc61624520e6217cc5bbfcaaf90a59?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e0277a4a56f9c858c31b8b97840
dialtone.,6NAq3eKpIXWWaCZSDqbIBM,Phony Ppl,https://p.scdn.co/mp3-preview/9bed9ae6ba08ce9072f6a38f3d40bf78f5c470e0?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e0296e46c694878a334772d006d
And This is Just The Intro,4sMmYKC0ot3GTbl2RzHw7T,Tory Lanez,https://p.scdn.co/mp3-preview/28922d7a3475757b3e908104c62804ab197177e2?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e026cb77fdd20d0377bc978a380
Selfish (Outro),1FGHQxjD7t4zhdAPV3bRLg,Ojerime,https://p.scdn.co/mp3-preview/13c9fd3662216acc1fcfb7ca210e798ce908ccb9?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e023f850168b013e9646c15e209
Sympathy,2qRbZNMMkD8Yl9WlgQ73N5,Declan McKenna,https://p.scdn.co/mp3-preview/5731c9bee45cb4bd03ef8091e2d11249a1a839cc?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e024dd478f358a7f1cfc67e5d52
To The Beat,2T6yA70euhCad3g5QuuB5N,CXR,https://p.scdn.co/mp3-preview/5e79e2f41c9a0974f855c29b38be867dbe203e89?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e02d3606b500ddd560a37a2c40a
哈根大世界,05k9at1jDoy3X3wBUbyBMp,Jerry Li,https://p.scdn.co/mp3-preview/1f052ef3e3e58a95ac358aba9a3ca24b5b1a5848?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e020d2cba28fcf971fe72afdbdb
Worry,58sVVJKA10PMH1rTbO4C9G,d3puu,https://p.scdn.co/mp3-preview/18e4223638a922d9c6438a82fb84bc54acb91e51?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e02ecd0a674d6c2215033b57990
SLINGSHOT,6lPyRArHz7d0gU0fLRH9iJ,SONNY NITEZ,https://p.scdn.co/mp3-preview/f3e92029c85f6efc0b4a192675fb2219ebf94565?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e02bde13db48cf58a903c3b2e75
Airport,2ruVNhIUh7AUYUhbAvzLoB,Nate Traveller,https://p.scdn.co/mp3-preview/4530d87a24443f4a16846c345e001456c5046c55?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e021e578a62280111d6fd86cf92
Most Girlz,63J9XyMSpLUksJ0regrcWs,Inayah,https://p.scdn.co/mp3-preview/2b37833ee90a6ad7e0ed42a4a1e86d07c6b47046?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e02fcddf01d458ebbd6ceb14178
Learn To Fly,2XpS7flEqrInUhnjPO8n93,Jordan Rakei,https://p.scdn.co/mp3-preview/79d99d643419477d0a48e038b233c487a9101fdb?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e02be623940067b5238135013c6
Groove Is in the Heart - Remix Version,3uQiW6q0hwCHXHooboqxaG,Deee-Lite,https://p.scdn.co/mp3-preview/8ac2583c7eb0e7518c6e06291322636dd0568ba0?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e02a396df95ca8c5aa10a7d6324
Double Up (feat. Belly and Dom Kennedy),4iVD0fTHGxV9JWloujsL3s,Nipsey Hussle,https://p.scdn.co/mp3-preview/f28c70d9e8574180137cfe1a1e9607b03f53e4a5?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e02ac271e5d670e92c42bf99237
Hoursafter Interlude (feat. Devin Morrison),2yU1CUtnkhJyptwXLdotTy,Mndsgn,https://p.scdn.co/mp3-preview/9d30716515e7728f2e4671fbda361eca280a71a5?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e02c81b91d0d8f8e961f41feb06
Down In Atlanta,5unjCay0kUjuej5ebn4nS4,Pharrell Williams,https://p.scdn.co/mp3-preview/1979f3e3f4ddfec23634f6858ec607aa73101960?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e029c3bd14ef94886822d576396
Lights Out,78YyxK6bMR1CSp9hKg5C2r,Col3trane,https://p.scdn.co/mp3-preview/d0b80b9e6b34f803b7709913db30a50cfdb04fbb?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e026d807ac2f4d353ad55edac78
No Peace,4QGNlfFEIhaJL9WZQue7ZK,The Silhouettes Project,https://p.scdn.co/mp3-preview/c7e2d372c70883a634e0ece2fec68c8613bef4b1?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e02efa954e513c1bee3e8c74121
Love Child,7xlhCrF1qme2kFUmynnaQq,Raveena,https://p.scdn.co/mp3-preview/29972c881cbc301f6f0142393f047c49f8609629?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e0274b4fa85132033bc4d4fe34b
Dunes,62mlnye1XdhFp3ql9rs36K,R U OFF,https://p.scdn.co/mp3-preview/83205f7e0c9d2c209751d065709ab5e9e3e647c0?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e02b7b392e801adcafb5d529a68
Spicy (feat. Post Malone),5IUtvfNvOyVYZUa6AJFrnP,Ty Dolla $ign,https://p.scdn.co/mp3-preview/b477a98facd1faf6dc5735212ca4f88f261406fb?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e029b6cff14d6cdf4b6a2be3a4f
Lord Pretty Flacko Jodye 2 (LPFJ2),1j6kDJttn6wbVyMaM42Nxm,A$AP Rocky,https://p.scdn.co/mp3-preview/246ee8e467fba5701f3b15a81a69194079b41f2a?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e0281a6a2cafab2e7a4066b5eec
Extremes,1x3XVNoLlXJWEGyoIP9cyB,Alan Walker,https://p.scdn.co/mp3-preview/8e8be61f4f9b7b578cd9d96ecdefdc8caa94780b?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e02a152de6438e748b4c0cddff7
Warm Water - Snakehips Remix,63Ly2sEzloc9s0yAXlMi6r,BANKS,https://p.scdn.co/mp3-preview/05205499683de097d66fc5d3a8d838b1e362968d?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e028c8ec4d60870db20c6dcc99e
Spoon & Bang,65fTruLlZlBtPiZuEFUFN7,Kyle Dion,https://p.scdn.co/mp3-preview/e16ac602865c48286079089d9a6bbda71a8fdcbf?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e02605c16bc8405c1d07c845254
The World It Softly Lulls,54pJ2uEWqZCsjvJQlDPubG,Hiatus Kaiyote,https://p.scdn.co/mp3-preview/50f598eb51ba7163b8a337df619066d619df3541?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e0284426b19844492cccbe23876
Boomerang,4BHgG8QMgDIuVOIzQBxMDj,Maxo,https://p.scdn.co/mp3-preview/c9e2dcb59a8006aa1bc21272fd70e6a4e135503a?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e02f03fcccb41239256ea96975c
Girl Wassup,6T1gDKjkfx8REBZktxya9T,CXR,https://p.scdn.co/mp3-preview/5b9ea1d482c3c96eaadf7b33e138902a3d19b1c6?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e02d3606b500ddd560a37a2c40a
Tell Me,4EJhmpwmqpaaKEIQEsMMwv,Total,https://p.scdn.co/mp3-preview/d3d7b0b3ea8e5f6f9a062ec97871d8b92fb5fd79?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e02ba5ac406bfcd7898027e98d4
Fuck Tha World,5HvD0guXtQKrgZoT0cmWus,Dreamer Isioma,https://p.scdn.co/mp3-preview/c8f5131040b54ae5fd32d0e1bed58d91d2255b2d?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e023748816de986b3a634a11485
Ballad of Easy Rider,3Uel0UHGHz564BrHmwoWYZ,The Byrds,https://p.scdn.co/mp3-preview/ed65d7a7dca3e3368c0443c598e146c8493efe9e?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e02939fca4074de7d01098f78cf
Tear U Down,5sPmIcJR29nJUQ1hBYj1hi,Iris Temple,https://p.scdn.co/mp3-preview/8eb6087687f255f6a3c1527a5beb7657181b2738?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e02065bbf31f959539febe60923
Fallen/DGYLA,6Vj7phQ5ucNjNoJEGRRlmv,Isaia Huron,https://p.scdn.co/mp3-preview/c4a373384a7b909efbb85bd301bbdb1d438f7b41?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e02ffc050f9878a3a6f9c3ed732
You'll Be on My Mind,4MH2AteLqADh4fialhend8,Jakob,https://p.scdn.co/mp3-preview/5cdf7b56af96a1d58e9f85ac7ba2ea9ec9577745?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e02ac09fc3c80d4228dbc8af978
Daydream,6DEDhjTllUrPw29BivTvn2,Medasin,https://p.scdn.co/mp3-preview/7aa19469521cffbb566274dd2427509b3a8c491c?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e028d93f3e48317cc26d64b6c0a
Orange Girl,6iha68MS4jddL4TY5pZGRi,Dreamer Boy,https://p.scdn.co/mp3-preview/fdccb25f5201bd9b5f78dc97c498119f02dfddc7?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e02b5d8fc61c7adc43e804978ae
The Ends,4SPU0seBpTxw53ZHC8j2Kp,Rejjie Snow,https://p.scdn.co/mp3-preview/d0b89f83e8cd13cafee4c68eef5eff2cec83105c?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e029c0e7abd8ed8708e6f858b33
Night Drive,4dGNSYz9HfEx6gNwTRLu0Y,Sam Wills,https://p.scdn.co/mp3-preview/434ab0c9f95089bfa226f19a7c16e015bddd7ad6?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e02de77614ed1c9f8ec629c837e
I Hate Love,2Hb0xOroIPtuunNoCwKtmt,Justin Stone,https://p.scdn.co/mp3-preview/06b2c66bff8ed4530184d481230c0fad2763eb64?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e025330d8d8011578965e05b971
2 Die 4,1VYlIU9IpVa4MHUqzKHyOb,Tove Lo,https://p.scdn.co/mp3-preview/a1cb4f34578272c11fa2f97e60ef7d414f844c8a?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e02aeb431774ee02fb6b7a9fea3
My Way,1vvNmPOiUuyCbgWmtc6yfm,Calvin Harris,https://p.scdn.co/mp3-preview/ed8d125912048b01914f6e5861742bec125602e8?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e028d12bc5e3ea5c9f4a967de32
E-ER (feat. Lil Yachty),4N7i6RfJXMWfkx9Zr6pzkJ,DJ Scheme,https://p.scdn.co/mp3-preview/ad2414bd85cdbb319bb54eebd334615b42692f75?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e0262700bbd5fe234b42d40b63c
Super Gremlin,1Y5Jvi3eLi4Chwqch9GMem,Kodak Black,https://p.scdn.co/mp3-preview/01f6ee2ac9540d2c3dff7513c6219d8bb04d5002?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e02565821887210741234f504e4
Zulu Screams (feat. Maleek Berry & Bibi Bourelly),2YRDTr0reanrGZOTsWXdek,GoldLink,https://p.scdn.co/mp3-preview/ad93bcd94afe8a9253b29ca49a041b71dd8e8453?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e02aa6c97d95ec2a00ef41c6b31
Dontmakemefallinlove,4Ooq4tmYpe3nZP1BnCtsWM,Cuco,https://p.scdn.co/mp3-preview/06683bb53d8c57ff5d58daa3ba61b6ba1a65b9c2?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e023723db14dc06a047a1d789de
superpretty,7FKLmkzQbOTXlOSkdkVIrJ,boylife,https://p.scdn.co/mp3-preview/f4b5a0be44e6233bca5a06d7402647eb1e2d0a79?cid=09f53c0a70fc4818ab7438fb2dff64dd,https://i.scdn.co/image/ab67616d00001e02bd16eda2468ee07ef0bc6fa1
